6, 13604, 0, 115.13
7, 13604, 0, 117.48
2026-07-31T22:15:40,195778651+08:00
0, 13592, 0, 114.52
1, 13878, 0, 119.35
2, 13616, 0, 113.90
3, 13604, 0, 115.72
4, 13866, 0, 113.76
5, 13604, 0, 116.29
6, 13604, 0, 115.13
7, 13604, 0, 117.54
2026-07-31T22:15:45,374918014+08:00
0, 13592, 0, 114.48
1, 13878, 0, 119.50
2, 13616, 0, 113.93
3, 13604, 0, 115.64
4, 13866, 0, 113.84
5, 13604, 0, 116.39
6, 13604, 0, 115.18
7, 13604, 0, 117.54
2026-07-31T22:15:50,563937742+08:00
0, 13592, 0, 114.57
1, 13878, 0, 119.42
2, 13616, 0, 113.92
3, 13604, 0, 115.64
4, 13866, 0, 113.77
5, 13604, 0, 116.39
6, 13604, 0, 115.12
7, 13604, 0, 117.55
2026-07-31T22:15:55,761254004+08:00
0, 13592, 0, 114.58
1, 13878, 0, 119.42
2, 13616, 0, 113.94
3, 13604, 0, 115.75
4, 13866, 0, 113.80
5, 13604, 0, 116.43
6, 13604, 0, 115.19
7, 13604, 0, 117.55
2026-07-31T22:16:00,954677511+08:00
0, 13592, 0, 114.52
1, 13878, 0, 119.61
2, 13616, 0, 113.96
3, 13604, 0, 115.78
4, 13866, 0, 113.82
5, 13604, 0, 116.35
6, 13604, 0, 115.25
7, 13604, 0, 117.47
2026-07-31T22:16:06,144598773+08:00
0, 13822, 0, 186.35
1, 14108, 0, 194.58
2, 13846, 0, 180.10
3, 13834, 0, 180.26
4, 14096, 0, 184.52
5, 13834, 0, 191.52
6, 13834, 0, 184.38
7, 13834, 98, 192.08
2026-07-31T22:16:11,338848039+08:00
0, 13822, 100, 233.87
1, 14108, 20, 252.57
2, 13846, 0, 230.33
3, 13834, 62, 240.18
4, 14096, 53, 240.49
5, 13834, 29, 244.53
6, 13834, 80, 227.06
7, 13834, 34, 246.37
2026-07-31T22:16:16,547718075+08:00
0, 13822, 20, 138.28
1, 14108, 16, 141.75
2, 13846, 0, 137.92
3, 13834, 0, 138.11
4, 14096, 55, 132.21
5, 13834, 35, 138.81
6, 13834, 0, 137.96
7, 13834, 35, 141.78
2026-07-31T22:16:21,736237874+08:00
0, 13822, 0, 172.94
1, 14108, 0, 180.15
2, 13846, 0, 137.75
3, 13834, 66, 165.70
4, 14096, 0, 172.20
5, 13834, 0, 173.77
6, 13834, 7, 145.73
7, 13834, 0, 177.71
2026-07-31T22:16:26,932517387+08:00
0, 13824, 0, 145.41
1, 14108, 0, 149.31
2, 13848, 0, 146.51
3, 13836, 0, 135.18
4, 14098, 37, 154.32
5, 13836, 0, 147.31
6, 13836, 78, 135.98
7, 13836, 0, 148.11
2026-07-31T22:16:32,112190849+08:00
0, 13824, 14, 170.19
1, 14110, 3, 183.67
2, 13848, 55, 164.22
3, 13836, 0, 156.54
4, 14098, 0, 171.22
5, 13836, 0, 173.18
6, 13836, 12, 170.41
7, 13836, 0, 180.86
2026-07-31T22:16:37,328947118+08:00
0, 25732, 16, 224.22
1, 25554, 7, 216.91
2, 13850, 92, 196.68
3, 13838, 64, 227.77
4, 25760, 10, 221.78
5, 25328, 68, 221.49
6, 13838, 47, 222.39
7, 25744, 10, 219.57
2026-07-31T22:16:42,531477492+08:00
0, 25990, 0, 144.93
1, 25810, 0, 149.26
2, 26014, 100, 148.09
3, 26002, 0, 174.03
4, 26018, 72, 157.67
5, 26020, 0, 145.00
6, 25998, 40, 203.41
7, 26002, 19, 178.36
2026-07-31T22:16:47,731431787+08:00
0, 25990, 12, 137.81
1, 25812, 0, 141.68
2, 26014, 0, 145.72
3, 26002, 0, 134.12
4, 26018, 0, 135.85
5, 26020, 0, 138.51
6, 25998, 0, 145.61
7, 26002, 0, 140.83
2026-07-31T22:16:52,947099544+08:00
0, 25990, 0, 117.10
1, 25812, 0, 137.28
2, 26014, 0, 134.39
3, 26002, 0, 132.70
4, 26018, 0, 132.28
5, 26020, 0, 133.73
6, 25998, 0, 134.20
7, 26002, 0, 138.49
